"CODGEO","Nb Pharmacies et parfumerie","Dynamique Entrepreneuriale","Dynamique Entrepreneuriale Service et Commerce","Synergie Médicale COMMUNE","Orientation Economique","Indice Fiscal Partiel","Score Fiscal","Indice Evasion Client","Score Evasion Client","Indice Synergie Médicale","Score Synergie Médicale","SEG Croissance POP","LIBGEO","REG","DEP","Nb Omnipraticiens BV","Nb Infirmiers Libéraux BV","Nb dentistes Libéraux BV","Nb pharmaciens Libéraux BV","Densité Médicale BV","Score équipement de santé BV","Indice Démographique","Score Démographique","Indice Ménages","Score Ménages","Population","Evolution Population","Evolution Pop %","Nb Ménages","Nb Résidences Principales","Nb propriétaire","Nb Logement","Nb Résidences Secondaires","Nb Log Vacants","Nb Occupants Résidence Principale","Nb Femme","Nb Homme","Nb Mineurs","Nb Majeurs","Nb Etudiants","Nb Entreprises Secteur Services","Nb Entreprises Secteur Commerce","Nb Entreprises Secteur Construction","Nb Entreprises Secteur Industrie","Nb Création Enteprises","Nb Création Industrielles","Nb Création Construction","Nb Création Commerces","Nb Création Services","Moyenne Revenus Fiscaux Départementaux","Moyenne Revenus Fiscaux Régionaux","Dep Moyenne Salaires Horaires","Dep Moyenne Salaires Cadre Horaires","Dep Moyenne Salaires Prof Intermédiaire Horaires","Dep Moyenne Salaires Employé Horaires","Dep Moyenne Salaires Ouvrié Horaires","Reg Moyenne Salaires Horaires","Reg Moyenne Salaires Cadre Horaires","Reg Moyenne Salaires Prof Intermédiaire Horaires","Reg Moyenne Salaires Employé Horaires","Reg Moyenne Salaires Ouvrié Horaires","Valeur ajoutée régionale","Urbanité Ruralité","Score Urbanité","Nb Atifs","Nb Actifs Salariés","Nb Actifs Non Salariés","Nb Logement Secondaire et Occasionnel","Nb Hotel","Capacité Hotel","Nb Camping","Capacité Camping","Dynamique Démographique BV","Taux étudiants","Taux Propriété","Dynamique Démographique INSEE","Capacité Fisc","Capacité Fiscale","Moyenne Revnus fiscaux","Taux Evasion Client","Nb Education, santé, action sociale","Nb Services personnels et domestiques","Nb Santé, action sociale","Nb Industries des biens intermédiaires","Nb de Commerce","Nb de Services aux particuliers","Nb institution de Education, santé, action sociale, administration","PIB Régionnal","SEG Environnement Démographique Obsolète","Score Croissance Population","Score Croissance Entrepreneuriale","Score VA Région","Score PIB","Environnement Démographique","Fidélité","SYN MEDICAL","Seg Cap Fiscale","Seg Dyn Entre","DYN SetC","CP"
"01091",0.0,160.0,107.0,124,"Bassin Résidentiel",101.93878,59.04139,248.45549,0.10621,124.61688,0.14815,"en croissance démographique","Châtillon-en-Michaille","82","01",17,9,10,10,0.067717063,2,161.97691,0.12499,146.77151,0.08768,2657,75,2,974,966,616,1135,120,49,2618,2588,2550,3201,1937,164,38.0,45.0,20.0,27.0,8.0,1.0,2.0,1.0,4.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com < 10 m habts",12.5,1239.0,1084.0,155.0,120.0,3.0,73.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,54,-6,146,146,11483.5,2,6.0,4.0,7.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",72.13115,0.02277,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Dynamique Economique","Dynamique Serv et Com",1
"01092",0.0,87.0,35.0,147,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,147.73131,0.17885,"en croissance démographique","Châtillon-la-Palud","82","01",31,36,18,18,0.099228964,4,65.5345,0.05057,61.3306,0.03664,1075,2,0,407,408,304,523,98,17,1073,1042,1044,1275,811,58,12.0,15.0,11.0,8.0,5.0,0.0,0.0,0.0,5.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,446.0,388.0,58.0,98.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,58,0,122,122,11483.5,0,3.0,1.0,4.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.31148,0.00865,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01093",1.0,301.0,340.0,289,"Bassin Industriel",101.93878,59.04139,248.45549,0.10621,290.43774,0.36838,"en croissance démographique","Châtillon-sur-Chalaronne","82","01",9,14,7,7,0.092859537,4,251.77442,0.19428,251.50066,0.15024,4130,29,0,1669,1673,753,1872,81,118,3921,4216,3806,4857,3165,258,136.0,128.0,28.0,50.0,21.0,1.0,1.0,9.0,10.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com < 10 m habts",12.5,1653.0,1427.0,226.0,81.0,1.0,20.0,1.0,127.0,"1.Accroissement par excédent naturel et migratoire",0,40,0,159,159,11483.5,2,36.0,18.0,45.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.31148,0.11671,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Dynamique Economique","Bonne Dynamique Entreprise Serv et Com",1
"01094",0.0,61.0,16.0,105,"Bassin Industriel",101.93878,59.04139,124.22775,0.05311,105.52236,0.12279,"en croissance démographique","Chavannes-sur-Reyssouze","82","01",9,10,4,4,0.092189071,3,35.35815,0.02728,36.61753,0.02187,580,-31,-5,243,242,191,302,36,24,580,552,582,671,463,33,5.0,8.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,240.0,188.0,52.0,36.0,0.0,0.0,1.0,55.0,"3.Accroissement par excédent migratoire",0,63,3,115,115,11483.5,1,0.0,1.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",69.2623,0.01239,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Mobile","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01095",0.0,63.0,20.0,123,"Bassin Urbain",101.93878,59.04139,124.22775,0.05311,123.61191,0.14682,"en croissance démographique","Chavannes-sur-Suran","82","01",12,12,6,6,1.0,1,29.56673,0.02281,29.53513,0.01764,485,11,2,196,196,132,274,60,18,485,478,460,571,367,31,9.0,7.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,218.0,186.0,32.0,60.0,0.0,0.0,1.0,25.0,"Grande Ville",0,48,-1,115,115,11483.5,1,2.0,2.0,1.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.13115,0.00346,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01096",0.0,77.0,22.0,119,"Bassin Urbain",101.93878,59.04139,0.0,0.0,119.59201,0.14148,"en croissance démographique","Chaveyriat","82","01",12,12,6,6,1.0,1,49.37949,0.0381,45.05614,0.02691,810,24,3,299,299,233,334,20,15,810,778,792,977,593,62,7.0,10.0,9.0,7.0,1.0,0.0,0.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,379.0,307.0,72.0,20.0,0.0,0.0,0.0,0.0,"Grande Ville",0,69,-2,120,120,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.54098,0.00173,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01097",0.0,44.0,2.0,121,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,121.60196,0.14415,"en croissance démographique","Chavornay","82","01",26,21,10,10,0.100905129,3,10.72937,0.00828,12.20584,0.00729,176,-3,-1,81,81,60,122,34,7,174,184,158,200,142,9,1.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,71.0,67.0,4.0,34.0,0.0,0.0,0.0,0.0,"3.Accroissement par excédent migratoire",0,49,0,110,110,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",70.90164,0.00692,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01098",0.0,95.0,34.0,128,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,128.63678,0.15349,"en croissance démographique","Chazey-Bons","82","01",26,21,10,10,0.100905129,3,40.53995,0.03128,37.82305,0.02259,665,-4,0,251,251,192,301,25,25,664,652,648,785,515,44,7.0,19.0,10.0,15.0,6.0,0.0,2.0,2.0,2.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,285.0,254.0,31.0,25.0,0.0,0.0,0.0,0.0,"3.Accroissement par excédent migratoire",0,63,0,117,117,11483.5,0,0.0,1.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.31148,0.02824,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Moyenne dynamique","Faible Dynamique Serv et Com",1
"01099",0.0,85.0,32.0,118,"Bassin Industriel",101.93878,59.04139,0.0,0.0,118.58703,0.14014,"en croissance démographique","Chazey-sur-Ain","82","01",12,13,8,8,0.08414348,3,73.15479,0.05645,64.1937,0.03835,1200,0,0,426,427,337,469,36,6,1171,1176,1126,1441,861,75,14.0,11.0,9.0,10.0,7.0,0.0,5.0,0.0,2.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,513.0,434.0,79.0,36.0,1.0,8.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,71,0,124,124,11483.5,0,5.0,3.0,5.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.31148,0.0121,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01100",0.0,43.0,3.0,124,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,124.61688,0.14815,"en croissance démographique","Cheignieu-la-Balme","82","01",26,21,10,10,0.100905129,3,6.82778,0.00527,7.98654,0.00477,112,-15,-13,53,53,45,109,44,12,112,112,110,131,91,3,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,39.0,30.0,9.0,44.0,0.0,0.0,0.0,0.0,"3.Accroissement par excédent migratoire",0,41,1,109,109,11483.5,0,1.0,0.0,1.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",65.98361,0.01239,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01101",0.0,47.0,2.0,101,"Bassin Industriel",101.93878,59.04139,0.0,0.0,101.50246,0.11745,"en croissance démographique","Chevillard","82","01",7,8,5,5,0.092189071,3,8.04703,0.00621,7.98654,0.00477,132,2,1,53,53,38,76,20,3,132,128,126,155,99,8,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,60.0,49.0,11.0,20.0,0.0,0.0,0.0,0.0,"2.Accroissement par excédent naturel",0,50,0,110,110,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.72131,0.0,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01102",0.0,63.0,13.0,104,"Bassin Industriel",101.93878,59.04139,0.0,0.0,104.51739,0.12146,"en croissance démographique","Chevroux","82","01",9,10,4,4,0.092189071,3,40.05225,0.03091,36.31615,0.02169,657,15,2,241,240,195,270,12,18,657,642,634,792,484,60,4.0,6.0,4.0,6.0,2.0,1.0,0.0,1.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,256.0,199.0,57.0,12.0,0.0,0.0,0.0,0.0,"3.Accroissement par excédent migratoire",0,72,-1,116,116,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",72.13115,0.01239,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01103",0.0,58.0,25.0,104,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,104.51739,0.12146,"en croissance démographique","Chevry","82","01",13,2,7,7,0.062018103,2,49.25756,0.03801,51.53579,0.03079,808,14,1,342,341,233,401,27,33,803,804,770,957,617,59,17.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,392.0,354.0,38.0,27.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,58,0,120,120,11483.5,0,2.0,1.0,2.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.72131,0.00173,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01104",0.0,59.0,22.0,111,"Bassin Résidentiel",101.93878,59.04139,248.45549,0.10621,111.55221,0.1308,"en croissance démographique","Chézery-Forens","82","01",17,9,10,10,0.067717063,2,22.37317,0.01726,23.65824,0.01413,367,-3,0,157,158,91,348,152,38,369,340,374,431,283,22,8.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,165.0,133.0,32.0,152.0,1.0,9.0,1.0,97.0,"1.Accroissement par excédent naturel et migratoire",0,26,0,113,113,11483.5,2,2.0,0.0,2.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.31148,0.00173,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Mobile","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01105",0.0,93.0,28.0,128,"Bassin Urbain",101.93878,59.04139,0.0,0.0,128.63678,0.15349,"en croissance démographique","Civrieux","82","01",12,12,6,6,1.0,1,65.77835,0.05076,53.79613,0.03214,1079,49,4,357,357,299,380,10,13,1079,974,1110,1325,759,69,12.0,10.0,11.0,14.0,11.0,0.0,1.0,3.0,7.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,506.0,416.0,90.0,10.0,0.0,0.0,0.0,0.0,"Grande Ville",0,78,-5,124,124,11483.5,0,0.0,0.0,1.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.95082,0.04582,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Moyenne dynamique","Faible Dynamique Serv et Com",1
"01106",0.0,49.0,3.0,119,"Bassin Urbain",101.93878,59.04139,0.0,0.0,119.59201,0.14148,"en croissance démographique","Cize","82","01",12,12,6,6,1.0,1,7.80318,0.00602,8.28792,0.00495,128,-9,-7,55,54,45,85,26,5,127,126,126,143,109,7,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,35.0,30.0,5.0,26.0,0.0,0.0,0.0,0.0,"Grande Ville",0,52,1,109,109,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",68.44262,0.0,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01107",0.0,45.0,5.0,143,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,143.71141,0.17351,"en croissance démographique","Cleyzieu","82","01",31,36,18,18,0.099228964,4,7.07163,0.00546,6.63033,0.00396,116,-11,-9,44,44,41,94,39,11,114,102,130,148,84,6,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,49.0,43.0,6.0,39.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,43,1,109,109,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",67.62295,0.0,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01108",0.0,97.0,77.0,136,"Bassin Urbain",101.93878,59.04139,0.0,0.0,136.67658,0.16417,"en croissance démographique","Coligny","82","01",12,12,6,6,1.0,1,66.5099,0.05132,66.15266,0.03952,1091,-85,-7,439,439,288,583,88,56,1010,1126,1024,1262,888,59,41.0,20.0,7.0,8.0,5.0,0.0,1.0,1.0,3.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,408.0,348.0,60.0,88.0,0.0,0.0,0.0,0.0,"Grande Ville",0,49,9,121,121,11483.5,0,12.0,3.0,15.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",68.44262,0.01758,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Moyenne dynamique","Faible Dynamique Serv et Com",1
"01109",0.0,77.0,38.0,123,"Bassin Urbain",101.93878,59.04139,0.0,0.0,123.61191,0.14682,"en croissance démographique","Collonges","82","01",12,12,6,6,1.0,1,67.36337,0.05198,68.11162,0.04069,1105,39,3,452,449,253,527,42,36,1104,1084,1056,1303,837,71,16.0,14.0,7.0,5.0,7.0,1.0,4.0,0.0,2.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,538.0,492.0,46.0,42.0,0.0,0.0,0.0,0.0,"Grande Ville",0,48,-4,125,125,11483.5,0,4.0,1.0,3.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.54098,0.0121,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01110",0.0,46.0,2.0,123,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,123.61191,0.14682,"en croissance démographique","Colomieu","82","01",26,21,10,10,0.100905129,3,7.80318,0.00602,8.73999,0.00522,128,-8,-6,58,59,42,78,18,1,128,134,114,144,104,6,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,52.0,44.0,8.0,18.0,0.0,0.0,0.0,0.0,"3.Accroissement par excédent migratoire",0,53,0,109,109,11483.5,0,0.0,1.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",68.85246,0.00173,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01111",0.0,45.0,4.0,143,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,143.71141,0.17351,"en croissance démographique","Conand","82","01",31,36,18,18,0.099228964,4,4.2064,0.00325,5.12344,0.00306,69,-12,-18,34,34,27,101,53,14,69,60,76,80,56,2,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,27.0,26.0,1.0,53.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,26,1,109,109,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",63.93443,0.0,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01112",0.0,59.0,11.0,101,"Bassin Industriel",101.93878,59.04139,0.0,0.0,101.50246,0.11745,"en croissance démographique","Condamine","82","01",7,8,5,5,0.092189071,3,17.37426,0.01341,15.82239,0.00945,285,13,4,105,105,83,121,11,5,285,256,300,349,207,20,4.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,133.0,120.0,13.0,11.0,0.0,0.0,0.0,0.0,"2.Accroissement par excédent naturel",0,68,-1,112,112,11483.5,0,0.0,0.0,1.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",72.95082,0.0,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01113",0.0,70.0,25.0,122,"Bassin Urbain",101.93878,59.04139,0.0,0.0,122.60693,0.14548,"en croissance démographique","Condeissiat","82","01",12,12,6,6,1.0,1,39.56455,0.03053,35.41202,0.02115,649,14,2,235,235,166,267,15,17,649,676,596,815,457,50,13.0,7.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,271.0,209.0,62.0,15.0,0.0,0.0,0.0,0.0,"Grande Ville",0,62,-1,116,116,11483.5,0,1.0,0.0,1.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.13115,0.01066,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01114",0.0,61.0,15.0,114,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,114.56713,0.13481,"en croissance démographique","Confort","82","01",17,9,10,10,0.067717063,2,30.4202,0.02347,24.86376,0.01485,499,-57,-11,165,165,122,201,25,11,407,536,436,565,407,21,8.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,198.0,172.0,26.0,25.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,60,6,114,114,11483.5,0,0.0,2.0,1.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",66.80328,0.00173,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01115",0.0,98.0,27.0,126,"Bassin Urbain",101.93878,59.04139,124.22775,0.05311,126.62683,0.15082,"en croissance démographique","Confrançon","82","01",12,12,6,6,1.0,1,52.54953,0.04055,50.78234,0.03034,862,23,2,337,338,232,379,23,18,862,824,838,1028,634,62,8.0,13.0,12.0,16.0,4.0,0.0,1.0,1.0,2.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,400.0,334.0,66.0,23.0,2.0,22.0,0.0,0.0,"Grande Ville",0,61,-2,120,120,11483.5,1,0.0,2.0,1.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.13115,0.01585,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Moyenne dynamique","Faible Dynamique Serv et Com",1
"01116",0.0,53.0,11.0,124,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,124.61688,0.14815,"en croissance démographique","Contrevoz","82","01",26,21,10,10,0.100905129,3,26.2138,0.02023,26.21996,0.01566,430,-12,-2,174,174,130,268,65,29,430,412,434,514,332,26,5.0,4.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,176.0,147.0,29.0,65.0,0.0,0.0,0.0,0.0,"3.Accroissement par excédent migratoire",0,48,1,113,113,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",70.4918,0.01412,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
